id_donante,antiguedad_meses,monto_promedio,canal_captacion,interes_causa,contactos_anuales,abandono
2820,50,38.62,Evento,Ambiente,1,0
2821,48,32.16,Redes Sociales,Humanitaria,8,0
2822,32,19.25,Redes Sociales,Ambiente,2,0
2823,13,30.14,Calle,Animales,1,0
2824,21,24.95,Referido,Salud,11,0
2825,49,29.37,Calle,Salud,2,0
2826,40,21.48,,Ambiente,1,0
2827,33,31.55,Redes Sociales,Niñez,7,0
2828,57,33.06,Email,Ambiente,4,0
2829,58,37.04,Referido,Humanitaria,2,0
2830,27,33.1,Redes Sociales,Salud,4,0
2831,35,46.35,Email,Salud,10,0
2832,16,51.92,Calle,Salud,10,0
2833,28,25.95,Calle,Niñez,7,0
2834,34,39.7,Referido,Niñez,6,0
2835,47,51.15,Email,Animales,5,0
2836,1,39.96,Referido,Ambiente,12,0
2837,41,37.17,Redes Sociales,Ambiente,0,0
2838,48,11.78,Evento,Humanitaria,9,0
2839,31,24.42,Email,Salud,0,0
2840,36,25.88,Redes Sociales,Niñez,0,0
2841,44,43.87,,Humanitaria,9,0
2842,33,22.69,Calle,Humanitaria,7,0
2843,33,29.15,Calle,Niñez,7,0
2844,39,38.4,Calle,Ambiente,6,0
2845,18,22.24,Email,Salud,5,0
2846,23,32.79,Redes Sociales,Ambiente,3,0
2847,60,31.49,Redes Sociales,Humanitaria,0,0
2848,23,38.77,Redes Sociales,Salud,8,0
2849,15,36.59,Email,Animales,0,0
2850,26,36.27,Calle,Humanitaria,3,0
2851,30,32.01,Redes Sociales,Ambiente,2,0
2852,25,13.24,Email,Ambiente,6,0
2853,45,31.4,Email,Ambiente,4,1
2854,16,30.55,Email,Niñez,4,0
2855,39,37.67,Email,Humanitaria,3,0
2856,48,25.77,Redes Sociales,Salud,0,1
2857,45,30.42,Referido,Ambiente,4,0
2858,14,30.73,Calle,Ambiente,3,0
2859,17,22.87,Email,Niñez,9,1
2860,12,18.47,Referido,Salud,12,1
2861,29,33.83,Referido,Humanitaria,7,0
2862,32,40.08,Referido,Animales,1,0
2863,56,23.75,Redes Sociales,Niñez,7,0
2864,24,27.82,Calle,Humanitaria,0,0
2865,52,38.3,Email,Animales,12,0
2866,13,39.27,Email,Ambiente,3,0
2867,56,32.31,Redes Sociales,Ambiente,2,0
2868,20,34.14,,Salud,4,0
2869,15,35.32,Redes Sociales,Animales,12,0
2870,56,37.11,Referido,Ambiente,4,0
2871,53,19.29,Email,Ambiente,4,0
2872,4,49.17,Redes Sociales,Salud,11,1
2873,54,32.74,Calle,Humanitaria,3,0
2874,34,37.3,Email,Ambiente,7,0
2875,28,22.38,Referido,Niñez,2,0
2876,50,28.14,Calle,Niñez,11,0
2877,2,33.77,Calle,Humanitaria,3,1
2878,57,11.96,Calle,Animales,0,0
2879,47,20.99,Redes Sociales,Salud,6,0
2880,30,22.75,Calle,Niñez,0,0
2881,26,17.21,Referido,Niñez,1,0
2882,51,31.06,Email,Humanitaria,10,0
2883,47,29.26,,Animales,6,1
2884,26,44.24,,Animales,0,1
2885,20,18.79,Redes Sociales,Humanitaria,10,1
2886,42,32.35,Calle,Niñez,2,0
2887,28,21.2,Redes Sociales,Salud,12,0
2888,56,12.83,Redes Sociales,Niñez,5,1
2889,20,35.88,Referido,Animales,5,0
2890,11,36.71,Email,Niñez,5,0
2891,58,35.52,,Salud,10,0
2892,10,16.84,Calle,Ambiente,12,0
2893,23,30.84,Email,Niñez,1,0
2894,37,35.97,Redes Sociales,Humanitaria,1,1
2895,41,39.52,Calle,Ambiente,5,0
2896,52,36.28,Referido,Humanitaria,9,0
2897,19,39.65,Calle,Humanitaria,4,0
2898,45,40.67,Redes Sociales,Humanitaria,6,1
2899,18,31.05,Evento,Niñez,6,0
2900,49,34.99,Referido,Animales,4,0
2901,27,40.0,Calle,Ambiente,7,0
2902,6,33.9,Redes Sociales,Salud,9,0
2903,10,41.99,Referido,Animales,5,0
2904,2,38.74,Redes Sociales,Niñez,4,1
2905,24,23.68,Referido,Humanitaria,3,1
2906,38,16.94,Redes Sociales,Salud,6,0
2907,28,30.19,Email,Ambiente,3,0
2908,28,18.19,Evento,Animales,4,0
2909,53,30.83,Evento,Animales,4,0
2910,45,29.93,Redes Sociales,Salud,0,0
2911,50,43.01,Evento,Niñez,0,1
2912,39,35.05,Email,Ambiente,2,0
2913,2,39.78,Email,Salud,10,0
2914,46,25.1,Evento,Humanitaria,2,0
2915,5,45.3,Calle,Ambiente,1,1
2916,50,38.94,,Animales,11,0
2917,11,34.27,Email,Salud,1,0
2918,10,11.93,Calle,Animales,5,0
2919,43,41.79,Evento,Animales,12,0
2920,59,47.73,Calle,Animales,0,0
2921,2,30.11,Referido,Niñez,5,1
2922,15,30.32,Redes Sociales,Animales,4,0
2923,39,24.83,Calle,Humanitaria,5,1
2924,41,13.68,Evento,Humanitaria,4,1
2925,37,2437.91,Referido,Ambiente,6,0
2926,7,46.59,Redes Sociales,Animales,0,1
2927,20,40.79,Calle,Animales,12,0
2928,34,22.27,Calle,Salud,2,0
2929,35,24.22,Calle,Niñez,5,0
2930,34,51.35,Redes Sociales,Ambiente,0,0
2931,53,19.8,Calle,Animales,12,0
2932,22,22.85,Calle,Salud,10,0
2933,31,25.7,Calle,Niñez,10,0
2934,23,16.42,Calle,Ambiente,6,0
2935,19,24.62,Referido,Ambiente,3,0
2936,4,24.78,Email,Animales,2,0
2937,24,20.98,Redes Sociales,Ambiente,9,0
2938,20,43.28,Email,Salud,8,0
2939,39,18.33,Calle,Ambiente,0,0
2940,28,28.58,Redes Sociales,Humanitaria,7,0
2941,54,21.23,Redes Sociales,Salud,0,0
2942,39,27.9,Evento,Niñez,12,0
2943,17,20.77,Referido,Niñez,4,1
2944,19,30.76,Referido,Animales,9,0
2945,54,33.21,Referido,Animales,7,0
2946,48,44.02,Calle,Humanitaria,5,1
2947,35,24.11,Calle,Niñez,6,1
2948,32,46.18,Redes Sociales,Niñez,10,0
2949,47,21.93,Evento,Niñez,7,0
2950,46,27.62,Calle,Niñez,12,1
2951,47,47.65,Redes Sociales,Ambiente,5,1
2952,46,59.03,Redes Sociales,Salud,10,0
2953,39,46.86,Calle,Salud,5,0
2954,57,27.76,Referido,Humanitaria,10,0
2955,35,35.15,Email,Ambiente,5,0
2956,30,36.83,Email,Niñez,4,1
2957,17,33.45,Calle,Niñez,7,0
2958,42,19.92,Calle,Animales,12,0
2959,47,32.35,Calle,Animales,1,0
2960,29,24.94,Referido,Humanitaria,6,1
2961,6,20.32,Redes Sociales,Niñez,3,0
2962,60,26.89,Calle,Humanitaria,0,0
2963,17,33.15,Email,Ambiente,12,0
2964,17,40.01,Evento,Salud,4,0
2965,14,27.46,Calle,Niñez,2,0
2966,24,29.21,Calle,Ambiente,3,0
2967,57,38.04,Redes Sociales,Niñez,6,0
2968,50,30.71,Evento,Animales,4,0
2969,57,33.82,Evento,Humanitaria,3,1
2970,37,30.78,Redes Sociales,Animales,0,0
2971,40,32.03,Redes Sociales,Salud,5,0
2972,39,19.21,Email,Animales,10,0
2973,55,31.22,Redes Sociales,Niñez,9,0
2974,32,44.28,Calle,Animales,5,0
2975,36,31.69,Redes Sociales,Niñez,6,0
2976,50,21.66,Email,Salud,0,0
2977,37,44.77,Redes Sociales,Animales,3,1
2978,48,37.21,Calle,Humanitaria,11,0
2979,14,37.68,Email,Humanitaria,8,0
2980,27,37.41,Email,Humanitaria,11,1
2981,59,18.74,Redes Sociales,Animales,9,0
2982,19,36.48,Email,Animales,5,0
2983,31,43.85,Calle,Animales,1,0
2984,46,25.2,Calle,Niñez,3,0
2985,9,10.71,Redes Sociales,Salud,5,0
2986,38,33.66,Redes Sociales,Humanitaria,3,0
2987,17,30.33,Referido,Niñez,9,0
2988,19,14.52,Calle,Humanitaria,6,0
2989,44,36.05,Calle,Niñez,11,0
2990,4,35.3,Referido,Animales,12,1
2991,48,15.34,Referido,Humanitaria,2,0
2992,57,48.89,Redes Sociales,Animales,5,0
2993,11,37.51,Calle,Humanitaria,12,1
2994,22,11.1,Redes Sociales,Ambiente,11,0
2995,4,38.19,Referido,Niñez,3,0
2996,17,37.9,Referido,Ambiente,2,0
2997,8,44.15,Email,Niñez,11,0
2998,46,23.76,Redes Sociales,Salud,2,0
2999,59,38.33,Redes Sociales,Humanitaria,1,1
3000,34,27.63,Redes Sociales,Salud,10,0
3001,11,24.44,Redes Sociales,Salud,2,0
3002,31,21.35,Redes Sociales,Niñez,12,0
3003,11,10.97,Email,Ambiente,11,0
3004,56,35.4,Redes Sociales,Animales,9,0
3005,54,27.27,Redes Sociales,Niñez,0,1
3006,56,7.3,Referido,Animales,2,0
3007,38,30.75,Calle,Salud,8,0
3008,53,41.58,Referido,Animales,3,1
3009,21,16.93,,Ambiente,2,0
3010,46,22.87,Calle,Niñez,7,1
3011,30,3440.92,Redes Sociales,Ambiente,0,0
3012,10,5.59,Redes Sociales,Ambiente,4,0
3013,26,24.66,Email,Niñez,0,0
3014,27,33.47,Redes Sociales,Ambiente,6,1
3015,8,24.39,Calle,Humanitaria,4,0
3016,39,17.02,Calle,Humanitaria,1,0
3017,8,17.5,Evento,Humanitaria,11,0
3018,60,13.88,Email,Animales,0,0
3019,8,23.67,Redes Sociales,Ambiente,10,1
3020,55,40.57,Referido,Niñez,6,0
3021,34,53.62,Email,Niñez,11,1
3022,59,30.36,Calle,Animales,0,0
3023,16,37.68,Email,Niñez,2,0
3024,41,20.59,Redes Sociales,Humanitaria,10,0
3025,13,9.08,,Ambiente,5,0
3026,23,48.52,Redes Sociales,Niñez,5,1
3027,12,24.05,Referido,Niñez,6,0
3028,27,37.19,Email,Salud,10,0
3029,22,31.58,Redes Sociales,Salud,10,0
3030,32,39.95,Referido,Salud,0,1
3031,57,39.54,Redes Sociales,Ambiente,6,0
3032,49,32.78,Calle,Humanitaria,1,0
3033,27,33.88,Calle,Humanitaria,5,0
3034,2,42.13,Email,Humanitaria,12,0
3035,45,25.9,Calle,Ambiente,7,0
3036,33,45.56,,Ambiente,12,0
3037,26,22.92,Redes Sociales,Salud,4,0
3038,28,30.77,Redes Sociales,Niñez,9,0
3039,19,36.29,Redes Sociales,Animales,2,0
3040,43,13.71,Redes Sociales,Animales,10,1
3041,5,43.82,Email,Niñez,7,0
3042,33,34.76,Calle,Salud,7,0
3043,20,63.01,Calle,Niñez,3,0
3044,30,50.81,Redes Sociales,Niñez,7,0
3045,45,29.89,Email,Animales,4,1
3046,8,47.86,Referido,Salud,12,0
3047,38,38.47,Redes Sociales,Ambiente,10,0
3048,17,32.31,Referido,Animales,4,0
3049,44,13.41,Calle,Ambiente,2,0
3050,1,15.76,Redes Sociales,Salud,6,0
3051,3,30.04,Calle,Niñez,10,0
3052,46,25.05,Calle,Humanitaria,10,0
3053,26,32.25,Redes Sociales,Humanitaria,8,0
3054,31,43.72,Email,Salud,8,0
3055,8,38.65,Email,Humanitaria,0,0
3056,43,23.04,Referido,Ambiente,0,1
3057,59,39.25,Calle,Humanitaria,9,0
3058,46,20.86,Calle,Salud,11,0
3059,8,18.58,Referido,Salud,11,0
3060,35,33.82,Calle,Ambiente,10,0
3061,39,21.85,Redes Sociales,Humanitaria,4,0
3062,28,23.58,Calle,Humanitaria,0,0
3063,51,39.94,Email,Niñez,3,0
3064,4,36.58,Calle,Animales,11,0
3065,57,26.28,Redes Sociales,Salud,0,0
3066,16,13.75,Referido,Niñez,1,1
3067,13,22.65,Redes Sociales,Salud,1,0
3068,20,49.42,Redes Sociales,Niñez,3,1
3069,51,39.67,Redes Sociales,Animales,7,0
3070,5,44.24,Evento,Niñez,1,0
3071,55,32.56,Referido,Salud,8,0
3072,37,26.49,Calle,Humanitaria,11,1
3073,20,39.05,Redes Sociales,Salud,8,0
3074,24,42.82,Email,Ambiente,1,1
3075,36,25.2,Email,Ambiente,0,0
3076,34,22.87,Email,Ambiente,9,0
3077,58,14.79,Redes Sociales,Ambiente,9,1
3078,45,22.62,Calle,Animales,8,1
3079,48,36.69,Email,Humanitaria,1,0
3080,54,24.04,Referido,Humanitaria,7,1
3081,34,39.32,Redes Sociales,Salud,2,0
3082,19,49.67,Redes Sociales,Niñez,0,1
3083,17,30.25,Calle,Salud,10,1
3084,5,29.84,Email,Salud,0,1
3085,25,35.49,Calle,Salud,9,1
3086,18,24.26,Calle,Salud,1,0
3087,60,23.53,,Humanitaria,6,0
3088,55,23.82,Referido,Niñez,11,0
3089,53,18.54,Email,Salud,5,0
3090,50,39.0,,Humanitaria,11,0
3091,8,25.03,Referido,Salud,10,0
3092,27,41.11,Email,Ambiente,1,0
3093,15,35.29,Redes Sociales,Salud,3,0
3094,45,29.77,Calle,Salud,1,1
3095,13,38.1,Redes Sociales,Animales,0,0
3096,16,20.57,Referido,Ambiente,11,0
3097,22,22.2,Calle,Niñez,2,0
3098,20,37.14,Calle,Salud,3,0
3099,13,8.04,Referido,Niñez,9,0
3100,20,30.15,Evento,Ambiente,4,0
3101,2,35.91,Email,Salud,4,0
3102,35,43.11,,Animales,6,0
3103,47,45.15,,Humanitaria,9,0
3104,55,28.7,Referido,Animales,7,0
3105,19,37.7,Referido,Animales,8,0
3106,45,21.96,Evento,Humanitaria,11,0
3107,37,25.57,Email,Humanitaria,6,0
3108,58,43.68,Email,Humanitaria,4,1
3109,54,29.6,,Salud,8,0
3110,6,31.6,Email,Niñez,7,0
3111,14,19.67,Redes Sociales,Niñez,9,0
3112,4,34.23,,Humanitaria,8,0
3113,22,37.54,Redes Sociales,Animales,9,0
3114,51,37.23,Email,Ambiente,7,1
3115,55,17.89,,Humanitaria,5,0
3116,39,40.0,Redes Sociales,Animales,3,0
3117,36,20.02,Calle,Animales,8,0
3118,34,29.74,Calle,Salud,11,0
3119,27,13.82,Redes Sociales,Salud,8,0
3120,7,28.21,Email,Niñez,9,0
3121,3,19.96,Email,Niñez,9,0
3122,47,25.51,Calle,Ambiente,8,0
3123,33,30.6,Email,Ambiente,9,1
3124,2,38.27,Calle,Ambiente,2,0
3125,42,37.93,Email,Ambiente,10,1
3126,16,6.63,Referido,Animales,11,1
3127,25,36.78,Calle,Animales,2,0
3128,60,32.06,Redes Sociales,Niñez,10,0
3129,15,24.4,Email,Salud,5,0
3130,24,21.2,Calle,Salud,5,1
3131,15,29.38,Redes Sociales,Humanitaria,12,0
3132,31,32.31,Redes Sociales,Animales,12,1
3133,14,33.78,Calle,Ambiente,5,0
3134,54,28.03,Calle,Ambiente,4,1
3135,14,5.24,Referido,Humanitaria,4,0
3136,6,25.05,Email,Salud,1,1
3137,14,18.16,Redes Sociales,Ambiente,6,0
3138,17,50.55,Referido,Salud,11,0
3139,18,30.59,Redes Sociales,Humanitaria,3,0
3140,20,37.41,Email,Salud,2,0
3141,51,36.35,Email,Salud,7,0
3142,17,3310.33,Calle,Salud,3,0
3143,16,25.84,Referido,Ambiente,10,0
3144,40,24.56,Evento,Niñez,3,0
3145,39,9.79,Calle,Animales,7,1
3146,52,31.42,Email,Salud,0,0
3147,32,33.0,Calle,Salud,8,0
3148,60,29.52,,Salud,6,0
3149,44,31.43,Calle,Niñez,11,0
3150,9,17.94,Email,Humanitaria,1,0
3151,27,27.06,Evento,Ambiente,10,1
3152,46,23.5,Redes Sociales,Niñez,11,0
3153,52,36.65,Referido,Salud,5,1
3154,33,30.41,Email,Niñez,7,0
3155,10,23.6,Redes Sociales,Niñez,10,0
3156,17,28.4,Redes Sociales,Niñez,4,0
3157,49,19.6,,Humanitaria,5,1
3158,49,26.72,Evento,Animales,11,0
3159,36,35.83,Calle,Ambiente,9,0
3160,17,16.68,Referido,Humanitaria,7,0
3161,18,29.39,Referido,Humanitaria,12,1
3162,52,22.5,Calle,Animales,5,0
3163,23,16.68,Evento,Humanitaria,11,1
3164,34,48.65,Email,Niñez,8,0
3165,8,42.54,Calle,Niñez,11,0
3166,13,24.02,Email,Salud,8,0
3167,23,27.1,Calle,Humanitaria,8,0
3168,57,9.78,Redes Sociales,Salud,5,1
3169,54,14.08,Referido,Ambiente,11,0
3170,20,18.72,Evento,Niñez,11,0
3171,22,29.66,Referido,Ambiente,8,0
3172,47,28.85,Redes Sociales,Animales,2,0
3173,52,33.32,Redes Sociales,Niñez,4,0
3174,23,36.79,Email,Ambiente,1,1
3175,41,32.78,Redes Sociales,Animales,11,0
3176,35,19.19,Email,Ambiente,12,0
3177,3,33.24,Redes Sociales,Animales,12,0
3178,34,36.35,Calle,Animales,7,0
3179,33,25.73,Referido,Niñez,10,0
3180,46,11.54,Calle,Salud,12,0
3181,17,41.84,Evento,Animales,3,0
3182,45,30.88,Redes Sociales,Animales,5,0
3183,19,7.73,Redes Sociales,Niñez,5,0
3184,30,50.7,Evento,Salud,4,1
3185,23,25.21,Referido,Humanitaria,11,0
3186,15,54.39,Email,Humanitaria,11,0
3187,59,33.77,Email,Salud,0,0
3188,57,27.97,Referido,Ambiente,10,0
3189,14,31.84,Referido,Niñez,6,0
3190,2,22.91,Referido,Salud,9,1
3191,39,30.61,Redes Sociales,Humanitaria,7,1
3192,49,50.11,Email,Animales,0,0
3193,18,21.01,Referido,Humanitaria,9,0
3194,6,35.33,Calle,Animales,6,0
3195,59,22.8,Redes Sociales,Niñez,3,0
3196,32,28.32,Calle,Animales,5,1
3197,21,49.77,Calle,Salud,8,0
3198,40,35.26,Email,Animales,4,0
3199,28,37.46,Calle,Ambiente,7,0
3200,27,30.71,Evento,Salud,4,0
3201,2,56.95,Email,Niñez,1,1
3202,33,20.5,Redes Sociales,Salud,3,0
3203,16,14.21,Calle,Ambiente,1,1
3204,39,46.86,Redes Sociales,Niñez,6,0
3205,22,26.18,Referido,Humanitaria,6,0
3206,56,34.1,Email,Ambiente,2,0
3207,43,47.16,Redes Sociales,Niñez,12,0
3208,47,34.24,Email,Animales,6,0
3209,13,52.31,Redes Sociales,Salud,0,0
3210,56,31.36,Email,Niñez,0,1
3211,2,22.92,Referido,Salud,8,0
3212,14,6.47,Email,Animales,5,1
3213,56,33.01,Redes Sociales,Niñez,12,1
3214,38,7.64,Email,Humanitaria,11,1
3215,41,33.25,Referido,Ambiente,4,0
3216,28,44.6,Evento,Niñez,12,0
3217,7,29.83,Email,Animales,5,0
3218,18,31.9,Redes Sociales,Niñez,5,0
3219,56,39.16,Email,Salud,0,0
3220,41,36.7,Redes Sociales,Niñez,4,0
3221,55,41.6,Referido,Humanitaria,8,1
3222,36,29.81,Calle,Niñez,3,0
3223,41,7.49,Redes Sociales,Ambiente,2,1
3224,36,41.76,Redes Sociales,Niñez,0,0
3225,44,27.61,Redes Sociales,Salud,1,0
3226,4,21.21,Calle,Niñez,2,0
3227,57,33.36,Evento,Humanitaria,3,0
3228,30,31.87,Calle,Animales,6,0
3229,24,22.51,Redes Sociales,Niñez,5,0
3230,20,17.14,Redes Sociales,Niñez,10,0
3231,46,34.68,Referido,Ambiente,7,1
3232,56,21.5,Redes Sociales,Humanitaria,8,0
3233,31,31.14,,Animales,5,0
3234,24,33.73,Email,Salud,6,0
3235,7,39.68,Referido,Niñez,3,0
3236,26,51.19,Calle,Animales,1,0
3237,13,32.37,Email,Salud,8,1
3238,54,25.75,Redes Sociales,Humanitaria,8,0
3239,8,46.58,Redes Sociales,Humanitaria,3,0
3240,55,40.48,Redes Sociales,Animales,11,0
3241,5,31.68,Referido,Salud,2,0
3242,44,32.36,Redes Sociales,Humanitaria,9,0
3243,13,30.27,Calle,Animales,10,0
3244,29,31.62,Email,Humanitaria,5,0
3245,20,28.98,Email,Humanitaria,2,0
3246,14,20.25,Calle,Humanitaria,0,0
3247,32,30.09,Redes Sociales,Ambiente,3,0
3248,60,47.57,Email,Salud,0,0
3249,50,21.84,Calle,Animales,1,1
3250,27,27.29,Redes Sociales,Animales,2,0
3251,56,21.08,Redes Sociales,Salud,7,0
3252,25,41.57,Email,Salud,9,0
3253,52,38.3,Referido,Salud,3,0
3254,4,17.22,Email,Salud,3,0
3255,21,9.82,Email,Niñez,12,0
3256,18,38.66,Calle,Animales,9,0
3257,39,16.61,Calle,Niñez,8,0
3258,15,38.28,Calle,Humanitaria,6,0
3259,53,23.62,Evento,Humanitaria,1,1
3260,38,36.95,Calle,Animales,2,1
3261,48,34.44,Referido,Humanitaria,3,0
3262,52,24.64,Calle,Salud,3,1
3263,24,21.21,Email,Niñez,9,1
3264,8,35.76,Calle,Salud,7,0
3265,28,23.07,Calle,Humanitaria,9,0
3266,21,41.09,Calle,Niñez,9,0
3267,16,21.68,Calle,Salud,5,1
3268,60,33.5,Referido,Animales,2,0
3269,54,26.1,Redes Sociales,Salud,10,1
3270,16,30.06,,Humanitaria,8,0
3271,35,22.99,Redes Sociales,Niñez,9,0
3272,17,28.21,Evento,Animales,7,0
3273,9,5.62,Calle,Niñez,8,0
3274,57,21.87,Referido,Animales,4,1
3275,35,24.12,Email,Niñez,2,0
3276,52,29.28,Calle,Humanitaria,3,0
3277,29,42.93,Referido,Animales,12,0
3278,39,23.02,Calle,Ambiente,11,0
3279,18,44.14,Calle,Niñez,4,0
3280,12,21.39,Redes Sociales,Niñez,8,1
3281,19,18.92,Redes Sociales,Salud,8,0
3282,48,11.16,,Animales,2,0
3283,22,36.07,Calle,Ambiente,6,1
3284,59,30.86,Redes Sociales,Humanitaria,5,1
3285,56,35.48,Redes Sociales,Salud,3,0
3286,49,31.32,Redes Sociales,Ambiente,4,0
3287,52,29.91,Email,Animales,9,0
3288,15,32.84,Evento,Ambiente,1,0
3289,1,51.52,Calle,Niñez,10,0
3290,2,25.26,Redes Sociales,Niñez,6,0
3291,8,50.54,Calle,Salud,3,0
3292,22,38.52,Redes Sociales,Animales,1,1
3293,25,33.65,Redes Sociales,Animales,10,1
3294,2,35.55,Calle,Ambiente,5,0
3295,51,11.96,Redes Sociales,Salud,10,1
3296,9,27.38,Redes Sociales,Animales,11,0
3297,9,23.3,,Niñez,1,0
3298,13,51.12,Redes Sociales,Ambiente,9,0
3299,6,26.59,Redes Sociales,Humanitaria,1,0
3300,30,29.7,Evento,Niñez,6,0
3301,15,29.54,Email,Salud,0,0
3302,51,16.93,Calle,Animales,6,0
3303,53,24.4,Calle,Niñez,9,0
3304,15,38.17,Redes Sociales,Humanitaria,4,0
3305,50,8.68,Email,Humanitaria,0,1
3306,7,33.11,Evento,Salud,5,0
3307,58,20.99,Redes Sociales,Niñez,6,0
3308,11,43.0,Calle,Ambiente,0,0
3309,40,33.95,Redes Sociales,Niñez,8,0
3310,38,14.8,Evento,Humanitaria,6,0
3311,40,25.84,Calle,Salud,0,1
3312,2,34.54,Email,Salud,2,1
3313,51,26.96,Calle,Ambiente,4,0
3314,48,31.45,Referido,Salud,3,0
3315,39,29.81,Email,Salud,1,0
3316,10,38.67,Redes Sociales,Salud,0,0
3317,44,34.4,Redes Sociales,Salud,3,0
3318,17,29.52,Evento,Salud,6,0
3319,7,30.18,Calle,Humanitaria,10,1
3320,54,19.17,Calle,Niñez,3,0
3321,40,44.67,Email,Animales,8,0
3322,39,59.62,Referido,Salud,7,0
3323,4,26.7,Calle,Animales,7,0
3324,35,30.48,Evento,Animales,4,1
3325,51,40.15,Email,Humanitaria,11,0
3326,47,40.09,Email,Salud,0,0
3327,36,31.78,Email,Animales,8,0
3328,31,20.24,Redes Sociales,Salud,1,0
3329,25,48.18,Calle,Ambiente,5,0
3330,41,36.81,Redes Sociales,Ambiente,9,0
3331,13,32.21,Redes Sociales,Ambiente,4,0
3332,18,22.77,Redes Sociales,Animales,9,0
3333,21,30.58,Calle,Ambiente,12,0
3334,48,11.86,Referido,Humanitaria,7,1
3335,1,37.41,Redes Sociales,Humanitaria,10,1
3336,36,39.85,Evento,Animales,2,0
3337,50,32.3,Calle,Salud,5,1
3338,8,20.4,Evento,Niñez,5,1
3339,52,34.52,Redes Sociales,Salud,9,0
3340,48,37.87,Calle,Salud,2,0
3341,21,22.57,Referido,Salud,11,1
3342,43,39.34,Redes Sociales,Salud,11,1
3343,52,35.25,Redes Sociales,Niñez,11,0
3344,53,27.26,Evento,Ambiente,6,1
3345,53,24.42,Email,Salud,10,0
3346,21,28.21,Referido,Humanitaria,3,0
3347,27,20.29,Referido,Animales,4,0
3348,19,32.6,Evento,Animales,8,1
3349,23,35.58,Calle,Humanitaria,5,0
3350,51,41.69,Redes Sociales,Salud,9,0
3351,50,32.97,Calle,Niñez,12,0
3352,51,33.91,Email,Ambiente,3,0
3353,43,27.32,,Animales,7,1
3354,35,21.26,Email,Ambiente,8,0
3355,40,25.7,Referido,Niñez,9,0
3356,52,44.28,,Animales,4,0
3357,51,36.34,Email,Ambiente,1,0
3358,42,34.07,Redes Sociales,Niñez,5,1
3359,48,11.85,Calle,Ambiente,10,0
3360,5,33.13,Redes Sociales,Salud,11,0
3361,52,16.7,Redes Sociales,Niñez,7,0
3362,41,17.42,Calle,Ambiente,12,0
3363,8,18.54,Redes Sociales,Salud,4,0
3364,11,22.27,,Salud,0,0
3365,16,38.33,Calle,Niñez,7,1
3366,39,32.27,Redes Sociales,Humanitaria,8,0
3367,47,20.57,Redes Sociales,Animales,0,0
3368,24,24.19,Calle,Niñez,7,0
3369,21,34.98,Evento,Salud,9,0
3370,52,36.98,Referido,Salud,11,0
3371,23,31.34,Referido,Niñez,1,1
3372,49,18.53,Email,Humanitaria,3,0
3373,38,25.87,Referido,Animales,12,0
3374,47,53.81,Calle,Ambiente,1,0
3375,8,17.89,Referido,Niñez,1,0
3376,7,33.75,Redes Sociales,Animales,9,0
3377,2,51.21,Evento,Animales,2,0
3378,30,27.27,Referido,Salud,7,0
3379,13,48.34,Calle,Ambiente,3,0
3380,23,23.12,Referido,Niñez,6,0
3381,29,10.25,Email,Salud,11,0
3382,38,24.21,Email,Salud,9,1
3383,37,22.42,Email,Humanitaria,2,0
3384,20,13.3,Calle,Animales,9,0
3385,33,25.83,,Niñez,11,0
3386,29,39.91,,Niñez,12,0
3387,50,24.06,Evento,Niñez,10,0
3388,15,26.24,Calle,Salud,2,0
3389,23,43.71,Referido,Humanitaria,1,0
3390,42,22.52,Referido,Ambiente,12,0
3391,3,36.19,Evento,Salud,11,0
3392,37,12.93,Redes Sociales,Ambiente,5,0
3393,56,20.34,Calle,Humanitaria,5,1
3394,29,27.87,Redes Sociales,Animales,0,0
3395,45,42.09,Email,Niñez,6,0
3396,8,20.87,Evento,Ambiente,11,0
3397,22,20.75,Redes Sociales,Salud,3,0
3398,53,32.72,Redes Sociales,Ambiente,12,0
3399,29,34.33,Calle,Animales,10,0
3400,2,19.64,Calle,Niñez,11,1
3401,41,24.78,Evento,Ambiente,2,0
3402,49,40.87,Redes Sociales,Animales,12,0
3403,59,18.2,Calle,Salud,12,0
3404,50,33.41,,Humanitaria,7,0
3405,45,24.82,,Salud,1,0
3406,1,44.03,Calle,Niñez,8,0
3407,44,35.8,Evento,Salud,12,0
3408,20,38.81,Redes Sociales,Salud,7,0
3409,52,24.62,Email,Salud,7,1
3410,21,38.25,Calle,Salud,12,0
3411,37,37.98,Referido,Niñez,2,0
3412,8,35.19,,Animales,12,0
3413,27,27.17,Calle,Ambiente,3,0
3414,47,31.63,Redes Sociales,Humanitaria,1,0
3415,59,11.47,Calle,Ambiente,1,0
3416,35,47.59,Email,Ambiente,3,0
3417,6,23.96,Evento,Humanitaria,5,0
3418,60,26.65,Redes Sociales,Niñez,4,0
3419,45,16.82,Redes Sociales,Humanitaria,0,0
3420,44,36.73,Evento,Niñez,12,0
3421,19,35.29,Redes Sociales,Ambiente,9,0
3422,18,27.04,Redes Sociales,Niñez,0,0
3423,56,6.65,Referido,Animales,5,0
3424,1,22.88,Calle,Humanitaria,2,1
3425,25,34.6,,Animales,2,0
3426,27,32.51,Email,Ambiente,6,0
3427,7,29.54,Redes Sociales,Humanitaria,12,0
3428,44,25.76,Email,Ambiente,12,0
