id_donante,abandono,probabilidad_abandono,riesgo_categoria,antiguedad_meses,monto_promedio
3108,1,0.78,Alto,58,43.68
3109,0,0.1,Bajo,54,29.6
3110,0,0.24,Bajo,6,31.6
3111,0,0.34,Bajo,14,19.67
3112,0,0.05,Bajo,4,34.23
3113,0,0.07,Bajo,22,37.54
3114,1,0.28,Bajo,51,37.23
3115,0,0.13,Bajo,55,17.89
3116,0,0.22,Bajo,39,40.0
3117,0,0.12,Bajo,36,20.02
3118,0,0.03,Bajo,34,29.74
3119,0,0.0,,27,13.82
3120,0,0.05,Bajo,7,28.21
3121,0,0.08,Bajo,3,19.96
3122,0,0.08,Bajo,47,25.51
3123,1,0.66,Medio,33,30.6
3124,0,0.1,Bajo,2,38.27
3125,1,0.5562476894639556,Medio,42,37.93
3126,1,0.76,Alto,16,6.63
3127,0,0.06,Bajo,25,36.78
3128,0,0.02,Bajo,60,32.06
3129,0,0.12,Bajo,15,24.4
3130,1,0.64,Medio,24,21.2
3131,0,0.35,Bajo,15,29.38
3132,1,0.69,Medio,31,32.31
3133,0,0.09,Bajo,14,33.78
3134,1,0.72,Alto,54,28.03
3135,0,0.12,Bajo,14,5.24
3136,1,0.77,Alto,6,25.05
3137,0,0.11,Bajo,14,18.16
3138,0,0.01,Bajo,17,50.55
3139,0,0.05,Bajo,18,30.59
3140,0,0.01,Bajo,20,37.41
3141,0,0.07,Bajo,51,36.35
3142,0,0.23,Bajo,17,3310.33
3143,0,0.11,Bajo,16,25.84
3144,0,0.07,Bajo,40,24.56
3145,1,0.48,Medio,39,9.79
3146,0,0.07,Bajo,52,31.42
3147,0,0.01,Bajo,32,33.0
3148,0,0.05,Bajo,60,29.52
3149,0,0.13,Bajo,44,31.43
3150,0,0.42,Medio,9,17.94
3151,1,0.64,Medio,27,27.06
3152,0,0.09,Bajo,46,23.5
3153,1,0.63,Medio,52,36.65
3154,0,0.41,Medio,33,30.41
3155,0,0.12,Bajo,10,23.6
3156,0,0.02,Bajo,17,28.4
3157,1,0.74,Alto,49,19.6
3158,0,0.33,Bajo,49,26.72
3159,0,0.06,Bajo,36,35.83
3160,0,0.23,Bajo,17,16.68
3161,1,0.56,Medio,18,29.39
3162,0,0.13,Bajo,52,22.5
3163,1,0.02,Bajo,23,16.68
3164,0,0.23,Bajo,34,48.65
3165,0,0.19,Bajo,8,42.54
3166,0,0.17,Bajo,13,24.02
3167,0,0.03,Bajo,23,27.1
3168,1,0.72,Alto,57,9.78
3169,0,0.09,Bajo,54,14.08
3170,0,0.04,Bajo,20,18.72
3171,0,0.07,Bajo,22,29.66
3172,0,0.13,Bajo,47,28.85
3173,0,0.19,Bajo,52,33.32
3174,1,0.1,Bajo,23,36.79
3175,0,0.42,Medio,41,32.78
3176,0,0.08,Bajo,35,19.19
3177,0,0.42,Medio,3,33.24
3178,0,0.06,Bajo,34,36.35
3179,0,0.05,Bajo,33,25.73
3180,0,0.14,Bajo,46,11.54
3181,0,0.04,Bajo,17,41.84
3182,0,0.1,Bajo,45,30.88
3183,0,0.49,Medio,19,7.73
3184,1,0.71,Alto,30,50.7
3185,0,0.51,Medio,23,25.21
3186,0,0.14,Bajo,15,54.39
3187,0,0.15,Bajo,59,33.77
3188,0,0.15,Bajo,57,27.97
3189,0,0.01,Bajo,14,31.84
3190,1,0.65,Medio,2,22.91
3191,1,0.15,Bajo,39,30.61
3192,0,0.01,Bajo,49,50.11
3193,0,0.03,Bajo,18,21.01
3194,0,0.01,Bajo,6,35.33
3195,0,0.26,Bajo,59,22.8
3196,1,0.7,Medio,32,28.32
3197,0,0.1,Bajo,21,49.77
3198,0,0.07,Bajo,40,35.26
3199,0,0.1,Bajo,28,37.46
3200,0,0.18,Bajo,27,30.71
3201,1,0.45,Medio,2,56.95
3202,0,0.08,Bajo,33,20.5
3203,1,0.68,Medio,16,14.21
3204,0,0.0,,39,46.86
3205,0,0.29,Bajo,22,26.18
3206,0,0.19,Bajo,56,34.1
3207,0,0.05,Bajo,43,47.16
3208,0,0.28,Bajo,47,34.24
3209,0,0.05,Bajo,13,52.31
3210,1,0.04,Bajo,56,31.36
3211,0,0.24,Bajo,2,22.92
3212,1,0.69,Medio,14,6.47
3213,1,0.14,Bajo,56,33.01
3214,1,0.75,Alto,38,7.64
3215,0,0.03,Bajo,41,33.25
3216,0,0.02,Bajo,28,44.6
3217,0,0.07,Bajo,7,29.83
3218,0,0.03,Bajo,18,31.9
3219,0,0.03,Bajo,56,39.16
3220,0,0.13,Bajo,41,36.7
3221,1,0.75,Alto,55,41.6
3222,0,0.07,Bajo,36,29.81
3223,1,0.83,Alto,41,7.49
3224,0,0.1,Bajo,36,41.76
3225,0,0.12,Bajo,44,27.61
3226,0,0.31,Bajo,4,21.21
3227,0,0.16,Bajo,57,33.36
3228,0,0.05,Bajo,30,31.87
3229,0,0.06,Bajo,24,22.51
3230,0,0.2,Bajo,20,17.14
3231,1,0.66,Medio,46,34.68
3232,0,0.02,Bajo,56,21.5
3233,0,0.08,Bajo,31,31.14
3234,0,0.02,Bajo,24,33.73
3235,0,0.02,Bajo,7,39.68
3236,0,0.03,Bajo,26,51.19
3237,1,0.71,Alto,13,32.37
3238,0,0.09,Bajo,54,25.75
3239,0,0.04,Bajo,8,46.58
3240,0,0.06,Bajo,55,40.48
3241,0,0.04,Bajo,5,31.68
3242,0,0.03,Bajo,44,32.36
3243,0,0.01,Bajo,13,30.27
3244,0,0.1,Bajo,29,31.62
3245,0,0.63,Medio,20,28.98
3246,0,0.05,Bajo,14,20.25
3247,0,0.03,Bajo,32,30.09
3248,0,0.01,Bajo,60,47.57
3249,1,0.88,Alto,50,21.84
3250,0,0.0,,27,27.29
3251,0,0.08,Bajo,56,21.08
3252,0,0.07,Bajo,25,41.57
3253,0,0.28,Bajo,52,38.3
3254,0,0.03,Bajo,4,17.22
3255,0,0.11,Bajo,21,9.82
3256,0,0.13,Bajo,18,38.66
3257,0,0.22,Bajo,39,16.61
3258,0,0.18,Bajo,15,38.28
3259,1,0.69,Medio,53,23.62
3260,1,0.74,Alto,38,36.95
3261,0,0.02,Bajo,48,34.44
3262,1,0.7,Medio,52,24.64
3263,1,0.27,Bajo,24,21.21
3264,0,0.06,Bajo,8,35.76
3265,0,0.07,Bajo,28,23.07
3266,0,0.06,Bajo,21,41.09
3267,1,0.73,Alto,16,21.68
3268,0,0.18,Bajo,60,33.5
3269,1,0.8,Alto,54,26.1
3270,0,0.04,Bajo,16,30.06
3271,0,0.31,Bajo,35,22.99
3272,0,0.06,Bajo,17,28.21
3273,0,0.2,Bajo,9,5.62
3274,1,0.76,Alto,57,21.87
3275,0,0.26,Bajo,35,24.12
3276,0,0.05,Bajo,52,29.28
3277,0,0.13,Bajo,29,42.93
3278,0,0.07,Bajo,39,23.02
3279,0,0.13,Bajo,18,44.14
3280,1,0.74,Alto,12,21.39
3281,0,0.02,Bajo,19,18.92
3282,0,0.11,Bajo,48,11.16
3283,1,0.68,Medio,22,36.07
3284,1,0.58,Medio,59,30.86
3285,0,0.01,Bajo,56,35.48
3286,0,0.0,,49,31.32
3287,0,0.04,Bajo,52,29.91
3288,0,0.11,Bajo,15,32.84
3289,0,0.22,Bajo,1,51.52
3290,0,0.41,Medio,2,25.26
3291,0,0.14,Bajo,8,50.54
3292,1,0.41,Medio,22,38.52
3293,1,0.67,Medio,25,33.65
3294,0,0.22,Bajo,2,35.55
3295,1,0.81,Alto,51,11.96
3296,0,0.07,Bajo,9,27.38
3297,0,0.17,Bajo,9,23.3
3298,0,0.006247689463955636,Bajo,13,51.12
3299,0,0.07,Bajo,6,26.59
3300,0,0.07,Bajo,30,29.7
3301,0,0.07,Bajo,15,29.54
3302,0,0.11,Bajo,51,16.93
3303,0,0.04,Bajo,53,24.4
3304,0,0.12,Bajo,15,38.17
3305,1,0.84,Alto,50,8.68
3306,0,0.1,Bajo,7,33.11
3307,0,0.05,Bajo,58,20.99
3308,0,0.37,Bajo,11,43.0
3309,0,0.05,Bajo,40,33.95
3310,0,0.09,Bajo,38,14.8
3311,1,0.8,Alto,40,25.84
3312,1,0.69,Medio,2,34.54
3313,0,0.22,Bajo,51,26.96
3314,0,0.14,Bajo,48,31.45
3315,0,0.1,Bajo,39,29.81
3316,0,0.02,Bajo,10,38.67
3317,0,0.16,Bajo,44,34.4
3318,0,0.03,Bajo,17,29.52
3319,1,0.67,Medio,7,30.18
3320,0,0.22,Bajo,54,19.17
3321,0,0.11,Bajo,40,44.67
3322,0,0.17,Bajo,39,59.62
3323,0,0.03,Bajo,4,26.7
3324,1,0.72,Alto,35,30.48
3325,0,0.11,Bajo,51,40.15
3326,0,0.02,Bajo,47,40.09
3327,0,0.03,Bajo,36,31.78
3328,0,0.07,Bajo,31,20.24
3329,0,0.05,Bajo,25,48.18
3330,0,0.03,Bajo,41,36.81
3331,0,0.14,Bajo,13,32.21
3332,0,0.07,Bajo,18,22.77
3333,0,0.15,Bajo,21,30.58
3334,1,0.76,Alto,48,11.86
3335,1,0.69,Medio,1,37.41
3336,0,0.04,Bajo,36,39.85
3337,1,0.58,Medio,50,32.3
3338,1,0.25,Bajo,8,20.4
3339,0,0.4,Bajo,52,34.52
3340,0,0.05,Bajo,48,37.87
3341,1,0.65,Medio,21,22.57
3342,1,0.22,Bajo,43,39.34
3343,0,0.6,Medio,52,35.25
3344,1,0.12,Bajo,53,27.26
3345,0,0.2,Bajo,53,24.42
3346,0,0.19,Bajo,21,28.21
3347,0,0.04,Bajo,27,20.29
3348,1,0.14,Bajo,19,32.6
3349,0,0.03,Bajo,23,35.58
3350,0,0.1,Bajo,51,41.69
3351,0,0.14,Bajo,50,32.97
3352,0,0.12,Bajo,51,33.91
3353,1,0.75,Alto,43,27.32
3354,0,0.18,Bajo,35,21.26
3355,0,0.03,Bajo,40,25.7
3356,0,0.07,Bajo,52,44.28
3357,0,0.19,Bajo,51,36.34
3358,1,0.06,Bajo,42,34.07
3359,0,0.08,Bajo,48,11.85
3360,0,0.16,Bajo,5,33.13
3361,0,0.08,Bajo,52,16.7
3362,0,0.06,Bajo,41,17.42
3363,0,0.07,Bajo,8,18.54
3364,0,0.18,Bajo,11,22.27
3365,1,0.63,Medio,16,38.33
3366,0,0.04,Bajo,39,32.27
3367,0,0.04,Bajo,47,20.57
3368,0,0.2,Bajo,24,24.19
3369,0,0.13,Bajo,21,34.98
3370,0,0.1,Bajo,52,36.98
3371,1,0.68,Medio,23,31.34
3372,0,0.15,Bajo,49,18.53
3373,0,0.05,Bajo,38,25.87
3374,0,0.15,Bajo,47,53.81
3375,0,0.09,Bajo,8,17.89
3376,0,0.08,Bajo,7,33.75
3377,0,0.06,Bajo,2,51.21
3378,0,0.15,Bajo,30,27.27
3379,0,0.11,Bajo,13,48.34
3380,0,0.07,Bajo,23,23.12
3381,0,0.04,Bajo,29,10.25
3382,1,0.8,Alto,38,24.21
3383,0,0.13,Bajo,37,22.42
3384,0,0.01,Bajo,20,13.3
3385,0,0.04,Bajo,33,25.83
3386,0,0.2,Bajo,29,39.91
3387,0,0.1,Bajo,50,24.06
3388,0,0.19,Bajo,15,26.24
3389,0,0.04,Bajo,23,43.71
3390,0,0.56,Medio,42,22.52
3391,0,0.08,Bajo,3,36.19
3392,0,0.1,Bajo,37,12.93
3393,1,0.26,Bajo,56,20.34
3394,0,0.07,Bajo,29,27.87
3395,0,0.1,Bajo,45,42.09
3396,0,0.03,Bajo,8,20.87
3397,0,0.07,Bajo,22,20.75
3398,0,0.09,Bajo,53,32.72
3399,0,0.06,Bajo,29,34.33
3400,1,0.83,Alto,2,19.64
3401,0,0.04,Bajo,41,24.78
3402,0,0.05,Bajo,49,40.87
3403,0,0.14,Bajo,59,18.2
3404,0,0.1,Bajo,50,33.41
3405,0,0.16,Bajo,45,24.82
3406,0,0.22,Bajo,1,44.03
3407,0,0.02,Bajo,44,35.8
3408,0,0.06,Bajo,20,38.81
3409,1,0.69,Medio,52,24.62
3410,0,0.15,Bajo,21,38.25
3411,0,0.22,Bajo,37,37.98
3412,0,0.09,Bajo,8,35.19
3413,0,0.0,,27,27.17
3414,0,0.38,Bajo,47,31.63
3415,0,0.08,Bajo,59,11.47
3416,0,0.03624768946395564,Bajo,35,47.59
3417,0,0.09,Bajo,6,23.96
3418,0,0.03,Bajo,60,26.65
3419,0,0.22,Bajo,45,16.82
3420,0,0.2,Bajo,44,36.73
3421,0,0.08,Bajo,19,35.29
3422,0,0.13,Bajo,18,27.04
3423,0,0.15,Bajo,56,6.65
3424,1,0.82,Alto,1,22.88
3425,0,0.06,Bajo,25,34.6
3426,0,0.06,Bajo,27,32.51
3427,0,0.17,Bajo,7,29.54
3428,0,0.05,Bajo,44,25.76
3429,0,0.09,Bajo,42,14.21
3430,0,0.2862476894639556,Bajo,29,39.64
3431,1,0.7,Medio,31,15.6
3432,0,0.05,Bajo,44,27.96
3433,0,0.17624768946395564,Bajo,43,1965.11
3434,0,0.11,Bajo,36,39.94
3435,0,0.05,Bajo,19,35.82
3436,0,0.24,Bajo,6,26.43
3437,0,0.03,Bajo,25,36.91
3438,0,0.03,Bajo,31,15.08
3439,0,0.1,Bajo,9,29.21
3440,0,0.12,Bajo,20,19.45
3441,0,0.01,Bajo,10,40.25
3442,0,0.04,Bajo,37,33.74
3443,0,0.05,Bajo,27,36.5
3444,0,0.13,Bajo,13,24.47
3445,0,0.13,Bajo,41,37.45
3446,1,0.82,Alto,2,18.83
3447,0,0.02,Bajo,50,20.26
3448,0,0.0,,21,28.25
3449,0,0.05,Bajo,33,20.65
3450,0,0.23,Bajo,24,37.1
3451,0,0.11,Bajo,53,25.27
3452,0,0.07,Bajo,44,19.19
3453,0,0.16,Bajo,42,17.9
3454,0,0.07,Bajo,34,36.97
3455,1,0.75,Alto,60,5.44
3456,0,0.05,Bajo,9,19.89
3457,1,0.79,Alto,2,44.03
3458,0,0.01,Bajo,55,26.56
3459,1,0.08,Bajo,56,37.16
3460,0,0.07,Bajo,30,34.27
3461,0,0.04,Bajo,22,28.09
3462,0,0.08,Bajo,46,13.41
3463,0,0.08,Bajo,11,16.74
3464,1,0.68,Medio,55,16.57
3465,0,0.02,Bajo,43,34.82
3466,0,0.01,Bajo,17,36.7
3467,1,0.75,Alto,36,21.21
3468,1,0.62,Medio,13,29.21
3469,0,0.03,Bajo,7,30.08
3470,0,0.27,Bajo,16,30.78
3471,0,0.03,Bajo,33,22.38
3472,0,0.03,Bajo,45,46.38
3473,1,0.76,Alto,1,36.78
3474,0,0.05,Bajo,11,30.73
3475,0,0.02,Bajo,6,24.81
3476,1,0.51,Medio,20,21.66
3477,0,0.02,Bajo,35,33.98
3478,1,0.7,Medio,44,25.26
3479,0,0.06,Bajo,37,31.34
3480,1,0.67,Medio,41,11.01
3481,0,0.07,Bajo,26,24.7
3482,0,0.13,Bajo,58,28.91
3483,0,0.03624768946395564,Bajo,12,39.68
3484,0,0.09,Bajo,30,20.78
3485,0,0.17,Bajo,28,15.14
3486,0,0.07,Bajo,27,34.45
3487,0,0.0,,42,29.36
3488,0,0.13,Bajo,19,12.78
3489,0,0.08,Bajo,5,13.28
3490,0,0.07,Bajo,58,23.53
3491,0,0.15,Bajo,5,29.16
3492,1,0.78,Alto,41,43.89
3493,0,0.06,Bajo,27,19.19
3494,1,0.21,Bajo,28,35.39
3495,0,0.06,Bajo,26,10.39
3496,0,0.0,,27,33.61
3497,0,0.06,Bajo,52,45.07
3498,0,0.07,Bajo,49,31.42
3499,0,0.01,Bajo,42,23.32
3500,0,0.02,Bajo,21,42.33
3501,0,0.28,Bajo,1,33.49
3502,0,0.03,Bajo,54,31.54
3503,0,0.05,Bajo,28,19.82
3504,0,0.07,Bajo,48,33.64
3505,0,0.22,Bajo,58,23.15
3506,0,0.04,Bajo,58,33.11
3507,1,0.72,Alto,15,30.49
3508,0,0.04,Bajo,55,40.84
3509,1,0.38,Bajo,17,24.24
3510,0,0.07,Bajo,26,28.51
3511,1,0.61,Medio,20,37.98
3512,0,0.02,Bajo,25,27.64
3513,0,0.04,Bajo,13,29.78
3514,0,0.14,Bajo,33,25.93
3515,0,0.06,Bajo,25,28.36
3516,0,0.02,Bajo,8,36.71
3517,1,0.07,Bajo,5,48.36
3518,0,0.04,Bajo,6,13.21
3519,0,0.14,Bajo,23,17.35
3520,1,0.7,Medio,52,28.59
3521,1,0.62,Medio,30,30.5
3522,0,0.15,Bajo,14,27.82
3523,1,0.21,Bajo,54,24.47
3524,0,0.04,Bajo,23,17.68
3525,0,0.07,Bajo,11,23.89
3526,0,0.05,Bajo,31,38.17
3527,0,0.13,Bajo,6,30.93
3528,0,0.08,Bajo,11,36.76
3529,0,0.01,Bajo,13,17.97
3530,0,0.13,Bajo,12,44.44
3531,0,0.09,Bajo,54,24.38
3532,0,0.2,Bajo,2,34.75
3533,0,0.04,Bajo,53,28.75
3534,0,0.06,Bajo,35,24.6
3535,0,0.14,Bajo,55,34.33
3536,0,0.04,Bajo,36,36.01
3537,1,0.1,Bajo,17,56.88
3538,1,0.71,Alto,28,36.39
3539,0,0.0,,28,36.24
3540,0,0.04,Bajo,22,41.45
3541,1,0.66,Medio,38,35.32
3542,0,0.04,Bajo,7,29.61
3543,0,0.11,Bajo,15,33.26
3544,0,0.05,Bajo,32,38.55
3545,0,0.21,Bajo,11,43.91
3546,0,0.14,Bajo,24,14.89
3547,0,0.09,Bajo,3,11.1
3548,0,0.18,Bajo,30,43.48
3549,0,0.21,Bajo,6,22.03
3550,1,0.76,Alto,58,13.42
3551,0,0.16,Bajo,2,12.48
3552,0,0.07,Bajo,14,48.02
3553,0,0.04,Bajo,41,38.78
3554,0,0.17,Bajo,18,22.05
3555,0,0.14,Bajo,51,22.46
3556,0,0.03,Bajo,44,30.55
3557,0,0.06,Bajo,31,38.59
3558,0,0.06,Bajo,13,27.06
3559,0,0.04,Bajo,26,22.14
3560,1,0.79,Alto,44,41.35
3561,1,0.71,Alto,12,29.74
3562,0,0.06,Bajo,18,28.08
3563,1,0.68,Medio,9,35.92
3564,0,0.16,Bajo,49,8.64
3565,1,0.64,Medio,21,34.74
3566,0,0.2,Bajo,48,34.11
3567,0,0.21,Bajo,49,16.21
3568,0,0.11,Bajo,53,10.59
3569,1,0.7,Medio,56,24.36
3570,0,0.1,Bajo,40,31.83
3571,0,0.02,Bajo,43,32.85
3572,1,0.63,Medio,24,47.04
3573,0,0.16,Bajo,34,31.83
3574,0,0.01,Bajo,8,16.01
3575,0,0.05,Bajo,44,27.49
3576,1,0.83,Alto,53,17.01
3577,1,0.68,Medio,33,28.21
3578,1,0.68,Medio,23,44.09
3579,0,0.12,Bajo,13,34.59
3580,0,0.09,Bajo,54,22.79
3581,0,0.07,Bajo,53,35.92
3582,0,0.07,Bajo,49,22.22
3583,0,0.14,Bajo,14,7.63
3584,0,0.04,Bajo,14,17.67
3585,1,0.72,Alto,16,34.58
3586,1,0.78,Alto,49,37.72
3587,0,0.05,Bajo,38,47.18
3588,0,0.05,Bajo,58,33.41
3589,0,0.09,Bajo,60,43.47
3590,0,0.08,Bajo,39,36.3
3591,0,0.05,Bajo,26,39.37
3592,0,0.04624768946395564,Bajo,26,41.02
3593,1,0.78,Alto,1,34.87
3594,0,0.12,Bajo,32,40.75
3595,0,0.11,Bajo,57,23.01
3596,1,0.84,Alto,15,5.73
3597,0,0.47,Medio,52,36.51
3598,0,0.03,Bajo,21,33.75
3599,1,0.22,Bajo,18,21.25
3600,0,0.06,Bajo,30,17.38
3601,1,0.64,Medio,60,31.31
3602,0,0.1,Bajo,58,37.17
3603,0,0.12,Bajo,13,35.2
3604,1,0.56,Medio,24,19.8
3605,0,0.01,Bajo,30,22.05
3606,1,0.85,Alto,2,36.69
3607,0,0.1,Bajo,19,30.73
3608,0,0.22,Bajo,47,40.6
3609,0,0.03,Bajo,44,26.77
3610,1,0.59,Medio,47,37.4
3611,1,0.83,Alto,25,29.6
3612,0,0.13,Bajo,50,22.77
3613,0,0.1,Bajo,14,39.28
3614,1,0.24,Bajo,6,20.07
3615,0,0.17,Bajo,12,30.74
3616,0,0.06,Bajo,20,31.77
3617,0,0.09,Bajo,23,28.8
3618,0,0.07624768946395565,Bajo,30,39.91
3619,0,0.03,Bajo,30,35.73
3620,0,0.07,Bajo,38,34.53
3621,1,0.68,Medio,58,30.68
3622,0,0.04,Bajo,30,48.56
3623,1,0.16,Bajo,41,44.65
3624,0,0.13,Bajo,30,39.19
3625,0,0.03,Bajo,57,37.55
3626,0,0.39,Bajo,58,23.98
3627,1,0.72,Alto,36,29.51
3628,0,0.04,Bajo,49,36.36
3629,0,0.19,Bajo,34,40.52
3630,0,0.03,Bajo,16,38.92
3631,0,0.16,Bajo,24,35.81
3632,0,0.06,Bajo,14,50.01
3633,0,0.03,Bajo,26,28.64
3634,1,0.65,Medio,8,40.13
3635,0,0.02,Bajo,14,38.91
3636,0,0.05,Bajo,31,34.44
3637,1,0.75,Alto,2,34.81
3638,0,0.09,Bajo,48,34.6
3639,1,0.76,Alto,4,22.92
3640,0,0.18,Bajo,1,34.01
3641,1,0.73,Alto,55,37.48
3642,0,0.14,Bajo,20,33.22
3643,0,0.12,Bajo,59,11.58
3644,0,0.15,Bajo,14,14.14
3645,0,0.23,Bajo,40,21.82
3646,0,0.08,Bajo,25,28.88
3647,1,0.68,Medio,60,22.35
3648,0,0.05,Bajo,25,36.46
3649,1,0.7,Medio,3,41.92
3650,0,0.07,Bajo,5,43.34
3651,0,0.05,Bajo,38,33.37
3652,0,0.01,Bajo,54,40.84
3653,0,0.08,Bajo,26,24.37
3654,0,0.08,Bajo,40,28.48
3655,1,0.8,Alto,38,18.33
3656,0,0.1,Bajo,38,42.07
3657,0,0.18,Bajo,4,49.66
3658,0,0.08,Bajo,7,26.51
3659,1,0.84,Alto,30,8.3
3660,1,0.16,Bajo,30,20.45
3661,0,0.13,Bajo,56,23.5
3662,0,0.09,Bajo,19,16.74
3663,0,0.01,Bajo,39,19.7
3664,0,0.05,Bajo,35,32.05
3665,0,0.28,Bajo,40,36.6
3666,0,0.13,Bajo,33,9.36
3667,1,0.22,Bajo,33,24.68
3668,0,0.03,Bajo,14,30.38
3669,0,0.01,Bajo,38,19.33
3670,0,0.09,Bajo,10,32.36
3671,0,0.11,Bajo,57,28.82
3672,1,0.27,Bajo,28,25.51
3673,0,0.19,Bajo,14,21.36
3674,0,0.01,Bajo,36,32.73
3675,0,0.08,Bajo,38,22.37
3676,0,0.1,Bajo,16,12.67
3677,1,0.84,Alto,60,30.22
3678,0,0.04,Bajo,21,17.61
3679,1,0.6,Medio,28,13.54
3680,0,0.12,Bajo,33,31.3
3681,0,0.24,Bajo,6,28.37
3682,1,0.64,Medio,41,21.34
3683,0,0.04,Bajo,15,32.29
3684,0,0.09,Bajo,44,34.24
3685,0,0.04,Bajo,3,32.4
3686,0,0.15,Bajo,43,32.04
3687,1,0.37,Bajo,47,13.95
3688,1,0.75,Alto,35,42.93
3689,1,0.61,Medio,14,35.57
3690,1,0.23,Bajo,2,20.49
3691,0,0.0,,29,29.88
3692,0,0.04,Bajo,4,31.78
3693,0,0.01,Bajo,26,29.61
3694,0,0.05,Bajo,51,47.93
3695,0,0.06,Bajo,12,10.55
3696,1,0.84,Alto,2,15.24
3697,1,0.85,Alto,17,7.01
3698,0,0.05,Bajo,35,30.8
3699,0,0.03,Bajo,10,35.44
3700,0,0.09,Bajo,48,33.62
3701,0,0.07,Bajo,22,27.11
3702,0,0.01,Bajo,41,34.07
3703,0,0.05,Bajo,43,27.04
3704,1,0.6,Medio,21,37.41
3705,0,0.03,Bajo,15,41.07
3706,0,0.07,Bajo,35,20.69
3707,0,0.05,Bajo,48,27.12
3708,0,0.06,Bajo,21,28.74
3709,0,0.26,Bajo,21,44.25
3710,1,0.5,Medio,21,21.87
3711,1,0.75,Alto,60,40.98
3712,0,0.21,Bajo,44,15.34
3713,1,0.13,Bajo,32,42.44
3714,0,0.01,Bajo,55,38.52
3715,1,0.07,Bajo,5,28.44
3716,0,0.01,Bajo,39,39.17
3717,0,0.01,Bajo,9,24.99
3718,0,0.06,Bajo,53,20.77
3719,1,0.65,Medio,18,47.06
3720,0,0.05,Bajo,21,24.59
3721,0,0.07,Bajo,8,36.77
3722,0,0.06,Bajo,44,41.09
3723,0,0.07,Bajo,52,38.06
3724,0,0.04,Bajo,34,35.99
3725,0,0.0,,10,36.8
3726,0,0.05,Bajo,51,40.57
3727,0,0.17,Bajo,41,33.18
3728,0,0.07,Bajo,57,29.6
3729,0,0.05,Bajo,24,16.31
3730,0,0.16,Bajo,40,33.18
3731,0,0.03,Bajo,24,40.28
3732,0,0.1,Bajo,56,18.99
3733,0,0.02,Bajo,32,27.71
3734,0,0.01,Bajo,56,34.25
3735,0,0.07624768946395563,Bajo,33,45.12
3736,0,0.09,Bajo,38,18.41
3737,0,0.01,Bajo,44,37.93
3738,0,0.02,Bajo,57,26.42
3739,0,0.04,Bajo,56,23.26
3740,0,0.31,Bajo,51,20.82
3741,0,0.22,Bajo,59,23.44
3742,0,0.01,Bajo,49,34.99
3743,0,0.17,Bajo,34,27.72
3744,1,0.73,Alto,11,37.14
3745,0,0.03,Bajo,31,18.78
3746,0,0.52,Medio,18,36.97
3747,0,0.14,Bajo,23,34.34
3748,0,0.1,Bajo,60,14.92
3749,0,0.08,Bajo,22,45.06
3750,0,0.06,Bajo,43,33.4
3751,0,0.05,Bajo,18,37.65
3752,1,0.76,Alto,40,41.56
3753,0,0.08,Bajo,47,39.68
3754,0,0.37,Bajo,41,28.74
3755,0,0.13,Bajo,47,37.25
3756,0,0.17,Bajo,39,11.9
3757,0,0.12,Bajo,20,33.94
3758,0,0.05,Bajo,13,47.32
3759,0,0.13,Bajo,45,23.05
3760,1,0.82,Alto,1,39.15
3761,0,0.13624768946395563,Bajo,52,47.73
3762,0,0.16,Bajo,4,36.89
3763,0,0.05,Bajo,24,40.25
3764,1,0.7,Medio,36,14.31
3765,1,0.07,Bajo,36,20.65
3766,0,0.08624768946395563,Bajo,45,44.3
3767,0,0.35,Bajo,2,39.6
3768,0,0.06,Bajo,28,34.96
3769,0,0.18,Bajo,26,27.35
3770,0,0.08,Bajo,23,32.85
3771,0,0.34,Bajo,15,47.38
3772,0,0.17,Bajo,36,28.98
3773,0,0.02,Bajo,27,36.99
3774,0,0.09,Bajo,6,36.73
3775,0,0.13,Bajo,35,23.34
3776,0,0.1,Bajo,39,24.11
3777,0,0.15,Bajo,38,45.27
3778,0,0.05,Bajo,35,35.7
3779,0,0.07,Bajo,36,23.2
3780,0,0.11,Bajo,10,26.89
3781,1,0.62,Medio,30,20.14
3782,0,0.06624768946395564,Bajo,53,40.67
3783,0,0.06,Bajo,41,27.48
3784,0,0.11,Bajo,38,27.62
3785,1,0.13,Bajo,29,38.41
3786,0,0.12,Bajo,52,13.21
3787,0,0.02,Bajo,59,29.63
3788,0,0.0,,43,29.89
3789,1,0.65,Medio,39,27.14
3790,0,0.02,Bajo,50,24.5
3791,0,0.08,Bajo,4,22.9
3792,0,0.24,Bajo,5,32.82
3793,0,0.1,Bajo,4,19.9
3794,0,0.06,Bajo,36,31.61
3795,0,0.07,Bajo,59,24.47
3796,0,0.22,Bajo,45,25.14
3797,0,0.03,Bajo,16,31.97
3798,0,0.02,Bajo,25,25.02
3799,0,0.06624768946395564,Bajo,14,42.67
3800,0,0.06,Bajo,11,28.6
3801,0,0.07,Bajo,29,40.47
3802,0,0.04,Bajo,34,22.38
3803,0,0.1,Bajo,22,22.16
3804,0,0.16,Bajo,14,13.37
3805,1,0.76,Alto,56,25.08
3806,1,0.81,Alto,24,27.67
3807,0,0.08,Bajo,59,30.77
3808,0,0.09,Bajo,39,36.97
3809,1,0.62,Medio,26,36.25
3810,0,0.08,Bajo,43,41.36
